지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C)
143,대구,1914-05-01,13.1,12.2,15.5
143,대구,1914-05-02,14.2,10.6,20.5
143,대구,1914-05-03,13.4,6.6,22.1
143,대구,1914-05-04,14.6,7.2,22.5
143,대구,1914-05-05,16,9.1,24.7
143,대구,1914-05-06,18,11.3,26.7
143,대구,1914-05-07,19.5,13,26.9
143,대구,1914-05-08,20.3,13.1,29.7
143,대구,1914-05-09,19.4,15.1,25.9
143,대구,1914-05-10,18.8,11.7,27.7
143,대구,1914-05-11,17.3,13.8,22.1
143,대구,1914-05-12,20.2,11.1,29.7
143,대구,1914-05-13,19.3,15.9,23.8
143,대구,1914-05-14,16,13.9,18.6
143,대구,1914-05-15,17.3,13.8,22.1
143,대구,1914-05-16,21,15.5,28.5
143,대구,1914-05-17,21.6,14.3,31.6
143,대구,1914-05-18,21.4,13.9,29.6
143,대구,1914-05-19,22.3,20.2,24.6
143,대구,1914-05-20,16.8,14.4,21
143,대구,1914-05-21,18.6,12.8,26.8
143,대구,1914-05-22,18.3,9.6,27.9
143,대구,1914-05-23,17.5,15.2,22.4
143,대구,1914-05-24,18.7,12.6,27.1
143,대구,1914-05-25,19.9,10.8,29.8
143,대구,1914-05-26,19.9,12.1,27.9
143,대구,1914-05-27,18.7,17.5,21.3
143,대구,1914-05-28,17.1,15.6,19.5
143,대구,1914-05-29,17.3,14.8,20.1
143,대구,1914-05-30,19.1,13.8,27.3
143,대구,1914-05-31,21.5,15.9,27.8
143,대구,1914-06-01,19.6,17.9,22.6
143,대구,1914-06-02,17.1,15.5,20.3
143,대구,1914-06-03,16.6,14.5,20.4
143,대구,1914-06-04,19.8,12.3,28.4
143,대구,1914-06-05,19.7,16.8,25.6
143,대구,1914-06-06,22.2,15.1,30.4
143,대구,1914-06-07,23.2,17.6,30.1
143,대구,1914-06-08,23.2,19,30.4
143,대구,1914-06-09,20.4,14,27.7
143,대구,1914-06-10,20.6,14.9,28.4
143,대구,1914-06-11,22.2,16.4,28.6
143,대구,1914-06-12,21.9,16.9,29.7
143,대구,1914-06-13,20.5,16.5,26.8
143,대구,1914-06-14,21.6,16,29.6
143,대구,1914-06-15,19.2,17.4,23.1
143,대구,1914-06-16,19,17.1,21.3
143,대구,1914-06-17,21.6,17.9,27
143,대구,1914-06-18,23.3,17.7,29.7
143,대구,1914-06-19,22.4,19.2,26.5
143,대구,1914-06-20,22.5,18,28.6
143,대구,1914-06-21,21.2,17.9,25.4
143,대구,1914-06-22,22.7,18.7,26.9
143,대구,1914-06-23,21.4,19.2,23.4
143,대구,1914-06-24,23.7,20.9,29.3
143,대구,1914-06-25,21.5,20,23.5
143,대구,1914-06-26,26.3,19.9,33.5
143,대구,1914-06-27,24.6,22,30.4
143,대구,1914-06-28,24.5,21.1,30.1
143,대구,1914-06-29,26.4,22.3,32.4
143,대구,1914-06-30,27.6,23.6,32.9
143,대구,1914-07-01,28.3,23.8,33.9
143,대구,1914-07-02,29.6,25.9,35.1
143,대구,1914-07-03,29.1,25.6,34.9
143,대구,1914-07-04,27.7,25.2,31.5
143,대구,1914-07-05,26.9,22.1,32
143,대구,1914-07-06,25.5,23.4,29.1
143,대구,1914-07-07,25,21.1,31.8
143,대구,1914-07-08,25,19.5,30.1
143,대구,1914-07-09,26,21.6,33.1
143,대구,1914-07-10,20.9,19.7,22.1
143,대구,1914-07-11,22.7,19.2,26.2
143,대구,1914-07-12,25.8,23.4,31.1
143,대구,1914-07-13,27.9,23.6,33
143,대구,1914-07-14,29.8,25.5,35.4
143,대구,1914-07-15,29.8,25.8,35.8
143,대구,1914-07-16,30.9,26,36.6
143,대구,1914-07-17,31,26.8,37.5
143,대구,1914-07-18,29.7,24.4,37.5
143,대구,1914-07-19,30,24.3,36.7
143,대구,1914-07-20,30.9,25.7,38.2
143,대구,1914-07-21,30.5,25,37.5
143,대구,1914-07-22,31.1,26.2,38.6
143,대구,1914-07-23,29.3,25,35.5
143,대구,1914-07-24,28.8,24.5,35.7
143,대구,1914-07-25,29.4,24.5,36.1
143,대구,1914-07-26,28.4,25.3,33.6
143,대구,1914-07-27,28.3,25.7,32
143,대구,1914-07-28,27.1,25,28.5
143,대구,1914-07-29,29.4,25.7,35
143,대구,1914-07-30,28.5,24.8,34.1
143,대구,1914-07-31,28.6,24.8,33.6
143,대구,1914-08-01,28.6,25,34.2
143,대구,1914-08-02,25.5,23.7,28.6
143,대구,1914-08-03,22,21.3,23.7
143,대구,1914-08-04,23.3,19.8,29
143,대구,1914-08-05,24.9,19.7,30.9
143,대구,1914-08-06,25.6,23.1,30.9
143,대구,1914-08-07,27.2,23.8,32.7
143,대구,1914-08-08,27.3,23.3,32.8
143,대구,1914-08-09,28,24.4,33.4
143,대구,1914-08-10,28.6,23,35.2
143,대구,1914-08-11,28.7,24.3,34.8
143,대구,1914-08-12,28.7,23.7,35.6
143,대구,1914-08-13,29.2,23.7,36.7
143,대구,1914-08-14,28.7,24.7,35
143,대구,1914-08-15,28.5,23.4,35.6
143,대구,1914-08-16,27.9,23.2,36.2
143,대구,1914-08-17,28.1,23,35.5
143,대구,1914-08-18,27.9,22,36.2
143,대구,1914-08-19,29,23.6,35.7
143,대구,1914-08-20,29.1,23.5,36.8
143,대구,1914-08-21,27.9,22.7,35.4
143,대구,1914-08-22,28.2,23.9,33.7
143,대구,1914-08-23,27.2,25,30.5
143,대구,1914-08-24,24.5,22.8,26.4
143,대구,1914-08-25,23,21.8,24
143,대구,1914-08-26,24,20.5,30.3
143,대구,1914-08-27,21.3,19.3,23.7
143,대구,1914-08-28,23.7,21,28.2
143,대구,1914-08-29,22.7,19.4,28.5
143,대구,1914-08-30,22,15.4,30.4
143,대구,1914-08-31,24,16,31.7
143,대구,1914-09-01,26.6,22,33.7
143,대구,1914-09-02,27.5,23.6,34.2
143,대구,1914-09-03,26.3,22.2,32.6
143,대구,1914-09-04,26.1,22.5,32.2
143,대구,1914-09-05,27,21.4,34.6
143,대구,1914-09-06,27.7,20.7,34.8
143,대구,1914-09-07,27.1,23.1,34.6
143,대구,1914-09-08,25.4,22.4,30.1
143,대구,1914-09-09,23.6,22.5,26.2
143,대구,1914-09-10,24,22.3,26.5
143,대구,1914-09-11,25.7,23.1,28.5
143,대구,1914-09-12,24.1,18.4,28.1
143,대구,1914-09-13,20.2,15.4,26.8
143,대구,1914-09-14,20.9,15,29.4
143,대구,1914-09-15,20.7,14.9,28.6
143,대구,1914-09-16,21.7,14.2,31.4
143,대구,1914-09-17,21.4,16.1,29.6
143,대구,1914-09-18,21.3,14.8,28.7
143,대구,1914-09-19,23,16,29.3
143,대구,1914-09-20,17.5,15,21.4
143,대구,1914-09-21,16.9,14.9,19.8
143,대구,1914-09-22,17.9,14.6,23.3
143,대구,1914-09-23,18,14,23.1
143,대구,1914-09-24,16.9,15.8,19
143,대구,1914-09-25,17.3,12.8,24.7
143,대구,1914-09-26,17,13.3,24.2
143,대구,1914-09-27,17.6,12.6,25.6
143,대구,1914-09-28,17,12.6,21.2
143,대구,1914-09-29,17.7,14.5,22.1
143,대구,1914-09-30,17.6,13.2,25
143,대구,1914-10-01,16.6,10.8,24.2
143,대구,1914-10-02,16.7,9.5,26.4
143,대구,1914-10-03,17.6,10.4,26.1
143,대구,1914-10-04,17.9,14.2,23.6
143,대구,1914-10-05,18.9,14.4,26.9
143,대구,1914-10-06,17.9,10.5,26.6
143,대구,1914-10-07,18,13,22.9
143,대구,1914-10-08,17.5,13,24.1
143,대구,1914-10-09,15.5,10.7,22.2
143,대구,1914-10-10,13.7,7.7,22.6
143,대구,1914-10-11,13.6,5.7,22.7
143,대구,1914-10-12,14.7,8.6,22.5
143,대구,1914-10-13,15.2,9.4,23.5
143,대구,1914-10-14,14.8,6.1,24.1
143,대구,1914-10-15,15.3,9.5,22.3
143,대구,1914-10-16,15.7,8,22.6
143,대구,1914-10-17,16.9,15.3,18.6
143,대구,1914-10-18,20.2,16.3,26.9
143,대구,1914-10-19,19.5,16.3,23
143,대구,1914-10-20,13.9,9,19.3
143,대구,1914-10-21,7.8,3.9,14.1
143,대구,1914-10-22,9,4,17.3
143,대구,1914-10-23,10.8,1.6,20.2
143,대구,1914-10-24,10.2,7.9,11.8
143,대구,1914-10-25,14.9,9.9,22.2
143,대구,1914-10-26,14.2,11.2,20.5
143,대구,1914-10-27,14.9,6.5,22.5
143,대구,1914-10-28,15.5,11.9,17.3
143,대구,1914-10-29,16.5,13,21.9
143,대구,1914-10-30,15.7,10.4,21.5
143,대구,1914-10-31,15.4,11.6,22.3
143,대구,1914-11-01,13.5,7.4,21.5
143,대구,1914-11-02,14,5.9,21.5
143,대구,1914-11-03,17,9.6,24.6
143,대구,1914-11-04,16.2,12.4,19.8
143,대구,1914-11-05,9.6,4.4,13.8
143,대구,1914-11-06,10.3,2.3,16.5
143,대구,1914-11-07,5.1,1.1,10.6
143,대구,1914-11-08,6.4,-1.7,13.3
143,대구,1914-11-09,11.8,5.6,18.6
143,대구,1914-11-10,8.7,3.2,14.6
143,대구,1914-11-11,8.9,2,17
143,대구,1914-11-12,10.9,3.6,19.6
143,대구,1914-11-13,13.5,5.2,20.4
143,대구,1914-11-14,14.9,13.3,17.4
143,대구,1914-11-15,10.8,5.9,15.9
143,대구,1914-11-16,8.3,4,14.4
143,대구,1914-11-17,6.1,2.7,11.7
143,대구,1914-11-18,7.4,.2,15.2
143,대구,1914-11-19,8.8,2.1,16.9
143,대구,1914-11-20,4.6,-1.8,8.8
143,대구,1914-11-21,1.4,-3.5,6.4
143,대구,1914-11-22,2,-2,7.6
143,대구,1914-11-23,5,-3.5,11.9
143,대구,1914-11-24,5.3,-.1,10.5
143,대구,1914-11-25,6.2,-2.1,14.2
143,대구,1914-11-26,6.9,2.7,11.8
143,대구,1914-11-27,1.5,-2.2,5
143,대구,1914-11-28,-.9,-4.5,5.2
143,대구,1914-11-29,.8,-6.1,9.2
143,대구,1914-11-30,6.6,-2.6,16.7
143,대구,1914-12-01,7.3,-.1,16.8
143,대구,1914-12-02,6.4,2.2,14.9
143,대구,1914-12-03,5.5,1.7,8.1
143,대구,1914-12-04,5.2,.7,10.2
143,대구,1914-12-05,5.3,-2.5,11.3
143,대구,1914-12-06,6.3,1.7,11.5
143,대구,1914-12-07,-.5,-3.2,2.7
143,대구,1914-12-08,-.8,-5.4,6
143,대구,1914-12-09,-.6,-7.3,6.5
143,대구,1914-12-10,-.1,-6.5,5.8
143,대구,1914-12-11,2.5,-.9,7.1
143,대구,1914-12-12,.2,-2.9,5
143,대구,1914-12-13,-.6,-4.9,4.1
143,대구,1914-12-14,.4,-4.9,6.6
143,대구,1914-12-15,5.3,1,10.2
143,대구,1914-12-16,1.8,-2.9,9.1
143,대구,1914-12-17,4.3,-5.1,13.5
143,대구,1914-12-18,-1.9,-5.5,3.9
143,대구,1914-12-19,.4,-4.5,7.3
143,대구,1914-12-20,2.1,-5,10.5
143,대구,1914-12-21,4.3,-3.1,14.1
143,대구,1914-12-22,2.8,-1.1,6.1
143,대구,1914-12-23,-1.9,-6,1.4
143,대구,1914-12-24,-1.7,-6.6,3.5
143,대구,1914-12-25,.8,-4.2,7.6
143,대구,1914-12-26,-.9,-3.7,3.9
143,대구,1914-12-27,-1.6,-6.3,3.1
143,대구,1914-12-28,-1.8,-5.2,4.3
143,대구,1914-12-29,-1.6,-7.5,6
143,대구,1914-12-30,5.1,-6.9,12.7
143,대구,1914-12-31,-.4,-4,8.6
143,대구,1915-01-01,-1.2,-5.7,3.2
143,대구,1915-01-02,-.6,-5.3,4.3
143,대구,1915-01-03,-.8,-5.9,3.3
143,대구,1915-01-04,-2,-7.7,3.2
143,대구,1915-01-05,-.3,-6.8,6.7
143,대구,1915-01-06,-1,-5.6,5.3
143,대구,1915-01-07,.2,-3.2,2.1
143,대구,1915-01-08,.2,-4.3,4.7
143,대구,1915-01-09,-1.3,-5.3,4.8
143,대구,1915-01-10,-.7,-4.7,2.2
143,대구,1915-01-11,1.5,-5.1,6.8
143,대구,1915-01-12,-7.7,-15.6,-1.3
143,대구,1915-01-13,-14.9,-18.6,-11.3
143,대구,1915-01-14,-13.7,-16.4,-9.5
143,대구,1915-01-15,-10.3,-14.9,-5.2
143,대구,1915-01-16,-3.8,-13.2,2.3
143,대구,1915-01-17,-1.2,-6.3,4.9
143,대구,1915-01-18,-1.8,-8.6,3.4
143,대구,1915-01-19,.8,-3.7,7.9
143,대구,1915-01-20,1.3,-4.5,9.2
143,대구,1915-01-21,.7,-4.9,6.7
143,대구,1915-01-22,3.1,-.7,8.6
143,대구,1915-01-23,-2,-5.6,2
143,대구,1915-01-24,-1.2,-8.3,5.1
143,대구,1915-01-25,2.8,-2.2,9.5
143,대구,1915-01-26,4.3,-3.4,12.7
143,대구,1915-01-27,10.7,4,15.1
143,대구,1915-01-28,2.5,-3.5,11.4
143,대구,1915-01-29,-5,-7.7,-1.6
143,대구,1915-01-30,-4.8,-10.4,.7
143,대구,1915-01-31,-2.4,-5.6,1.9
143,대구,1915-02-01,2.1,-5.1,10.1
143,대구,1915-02-02,2.6,-.2,6.7
143,대구,1915-02-03,5.1,-.2,9.5
143,대구,1915-02-04,2.2,-5.3,7.1
143,대구,1915-02-05,-6.9,-10.4,-2.8
143,대구,1915-02-06,-5.6,-9.7,-.4
143,대구,1915-02-07,-3.5,-8.3,0
143,대구,1915-02-08,-.1,-3.3,5.2
143,대구,1915-02-09,.2,-3.3,4.1
143,대구,1915-02-10,-.6,-5.6,7.2
143,대구,1915-02-11,-.9,-4.9,2.8
143,대구,1915-02-12,-1.9,-6,3.9
143,대구,1915-02-13,.3,-7.4,8
143,대구,1915-02-14,-.5,-4,3.9
143,대구,1915-02-15,-1.3,-7.5,5.2
143,대구,1915-02-16,-.6,-3.5,2.9
143,대구,1915-02-17,1.1,-3.9,9.1
143,대구,1915-02-18,.8,-4,6.2
143,대구,1915-02-19,3.3,-2.2,9.3
143,대구,1915-02-20,2.5,-5.3,11.5
143,대구,1915-02-21,3.9,-1,10.8
143,대구,1915-02-22,5.9,-2.6,12.9
143,대구,1915-02-23,8.1,5.4,13.9
143,대구,1915-02-24,2.8,-1.1,8.9
143,대구,1915-02-25,3.6,-1.6,9.2
143,대구,1915-02-26,5.1,2.9,6.3
143,대구,1915-02-27,2.9,-3.5,8
143,대구,1915-02-28,-8.3,-10.4,-3.5
143,대구,1915-03-01,-.2,-10.9,6.5
143,대구,1915-03-02,2.9,-1.3,8.5
143,대구,1915-03-03,6.3,-3.6,13.9
143,대구,1915-03-04,12.7,3.8,19
143,대구,1915-03-05,7.2,.8,13.8
143,대구,1915-03-06,4.3,-1.5,9.3
143,대구,1915-03-07,6.3,4.2,9
143,대구,1915-03-08,2.2,-3.6,6.3
143,대구,1915-03-09,0,-5.4,7.9
143,대구,1915-03-10,4.3,-2.5,11.9
143,대구,1915-03-11,.1,-1.7,2.9
143,대구,1915-03-12,-.5,-2.8,3.3
143,대구,1915-03-13,-2.6,-4.7,2.3
143,대구,1915-03-14,-2.5,-6.7,2.6
143,대구,1915-03-15,-1.1,-6.4,6
143,대구,1915-03-16,1.8,-3.8,8.1
143,대구,1915-03-17,1.4,-3.8,8.3
143,대구,1915-03-18,4.2,-3.5,13.3
143,대구,1915-03-19,4.7,0,9.4
143,대구,1915-03-20,2.6,-3.4,11.3
143,대구,1915-03-21,5.1,-2.4,13.5
143,대구,1915-03-22,10.8,4.9,19.9
143,대구,1915-03-23,5.2,1.2,11.1
143,대구,1915-03-24,5.8,-.9,13.1
143,대구,1915-03-25,6.5,1.9,13.8
143,대구,1915-03-26,3,-.6,9
143,대구,1915-03-27,2.3,-2.5,9
143,대구,1915-03-28,3.8,-2.2,9.1
143,대구,1915-03-29,4.4,-.5,8.3
143,대구,1915-03-30,4.6,-2.9,12.3
143,대구,1915-03-31,8.4,.8,18.1
143,대구,1915-04-01,9.9,.2,21.3
143,대구,1915-04-02,9.5,6.9,11.7
143,대구,1915-04-03,10.2,8.5,11.8
143,대구,1915-04-04,9.8,7.1,13.3
143,대구,1915-04-05,12,7.2,18.8
143,대구,1915-04-06,8.3,4.8,12.6
143,대구,1915-04-07,5.1,1,10.7
143,대구,1915-04-08,8.3,-2.1,17.5
143,대구,1915-04-09,12.3,3.7,18.9
143,대구,1915-04-10,11.6,9.3,14.4
143,대구,1915-04-11,10.6,9,11.9
143,대구,1915-04-12,14.8,11.1,18.8
143,대구,1915-04-13,11,8.9,13.6
143,대구,1915-04-14,11.7,5.3,19.2
143,대구,1915-04-15,12.6,6.3,20.8
143,대구,1915-04-16,14.7,5.1,24.3
143,대구,1915-04-17,10.2,7.6,13.7
143,대구,1915-04-18,9.3,4.7,14.6
143,대구,1915-04-19,10,7,13.4
143,대구,1915-04-20,9.2,3.3,15.8
143,대구,1915-04-21,13.6,8.1,20.4
143,대구,1915-04-22,10.2,6.3,16
143,대구,1915-04-23,8.6,3.5,15.7
143,대구,1915-04-24,8.6,2.1,17.3
143,대구,1915-04-25,10.7,2.4,19
143,대구,1915-04-26,13.1,7.2,21.9
143,대구,1915-04-27,11.7,6.2,16.1
143,대구,1915-04-28,19.8,13.3,26.5
143,대구,1915-04-29,15.7,11.2,22.3
143,대구,1915-04-30,15.6,8,24.8
143,대구,1915-05-01,14.3,10.6,20.3
143,대구,1915-05-02,13.9,8.2,22.3
143,대구,1915-05-03,14.2,7.3,22.7
143,대구,1915-05-04,13.8,5.8,24.7
143,대구,1915-05-05,17.1,6.6,28.2
143,대구,1915-05-06,20,9.9,30.5
143,대구,1915-05-07,20,11.3,30.4
143,대구,1915-05-08,17.3,13,24.9
143,대구,1915-05-09,17.3,12.1,22
143,대구,1915-05-10,15.2,12.6,18.7
143,대구,1915-05-11,15.7,11.4,23.9
143,대구,1915-05-12,15.3,11.1,20.9
143,대구,1915-05-13,14,9.5,21.3
143,대구,1915-05-14,15.6,9.2,23.4
143,대구,1915-05-15,16.5,11.2,23.2
143,대구,1915-05-16,16.3,14,20.3
143,대구,1915-05-17,17.3,13.8,24.2
143,대구,1915-05-18,15.7,11.9,21
143,대구,1915-05-19,16.1,11,23.6
143,대구,1915-05-20,14,8.6,21.2
143,대구,1915-05-21,13.7,9.8,18.5
143,대구,1915-05-22,15.2,12.5,17.9
143,대구,1915-05-23,18.1,14.1,25.2
143,대구,1915-05-24,18.2,12.4,26.3
143,대구,1915-05-25,18.7,14.7,26.1
143,대구,1915-05-26,19.3,12.8,27.6
143,대구,1915-05-27,17.2,12.6,25.5
143,대구,1915-05-28,18.9,11.9,26.1
143,대구,1915-05-29,21.1,13.6,28.6
143,대구,1915-05-30,22.9,16.6,31.5
143,대구,1915-05-31,20,14.9,27.5
143,대구,1915-06-01,14.6,12.9,18.2
143,대구,1915-06-02,17.5,12.6,24.3
143,대구,1915-06-03,18.4,12.5,25.8
143,대구,1915-06-04,22.3,17.5,24.7
143,대구,1915-06-05,23.7,18.7,31.8
143,대구,1915-06-06,22,15.4,29
143,대구,1915-06-07,23.1,18.3,31
143,대구,1915-06-08,23.4,16.5,31.3
143,대구,1915-06-09,23.2,18.7,29.8
143,대구,1915-06-10,21.1,18.6,25.2
143,대구,1915-06-11,18.8,17,21.9
143,대구,1915-06-12,21.8,16.8,27.9
143,대구,1915-06-13,23.8,17.6,31.8
143,대구,1915-06-14,24.8,17.3,33.8
143,대구,1915-06-15,25.5,18.5,34.5
143,대구,1915-06-16,26.7,22.8,32.7
143,대구,1915-06-17,27.3,24.6,32.5
143,대구,1915-06-18,24.4,22.5,27.4
143,대구,1915-06-19,24.7,21.2,30.4
143,대구,1915-06-20,24.3,18.2,31.8
143,대구,1915-06-21,24.8,19.9,31.3
143,대구,1915-06-22,22.8,21.2,24.8
143,대구,1915-06-23,25.3,20.6,31.1
143,대구,1915-06-24,24.2,20,30.6
143,대구,1915-06-25,23,19.9,29.8
143,대구,1915-06-26,23.7,17.7,32
143,대구,1915-06-27,25.1,18.6,33.3
143,대구,1915-06-28,21.3,18.4,25.2
143,대구,1915-06-29,23,18.7,29.2
143,대구,1915-06-30,23.3,16.7,32
143,대구,1915-07-01,25.7,18.7,34.6
143,대구,1915-07-02,21.4,20.1,25.3
143,대구,1915-07-03,19.3,17.6,22.1
143,대구,1915-07-04,18.5,16.8,21.7
143,대구,1915-07-05,18.4,15.8,22.9
143,대구,1915-07-06,18.7,13.3,27.5
143,대구,1915-07-07,23,15.7,31.6
143,대구,1915-07-08,25,19.3,33.3
143,대구,1915-07-09,27.1,20,35.6
143,대구,1915-07-10,27.2,23.4,34.5
143,대구,1915-07-11,24.7,23.2,31.2
143,대구,1915-07-12,25.3,23.2,28.7
143,대구,1915-07-13,28.8,24.7,34.3
143,대구,1915-07-14,29.6,24.6,35.5
143,대구,1915-07-15,29.7,25.1,35.8
143,대구,1915-07-16,30.4,24.6,37.8
143,대구,1915-07-17,30.1,24.5,38.3
143,대구,1915-07-18,29.6,23.8,36.7
143,대구,1915-07-19,29.9,24.2,37.2
143,대구,1915-07-20,29.6,25,37.5
143,대구,1915-07-21,26.3,24.4,32.8
143,대구,1915-07-22,29,24.5,36.1
143,대구,1915-07-23,27.2,23.9,32.3
143,대구,1915-07-24,27.8,25.3,31.5
143,대구,1915-07-25,29.5,23.9,37.2
143,대구,1915-07-26,29.2,23.3,36.8
143,대구,1915-07-27,28.7,24,37
143,대구,1915-07-28,29.2,23.4,36.1
143,대구,1915-07-29,29,25.2,35.4
143,대구,1915-07-30,29.7,24.2,36.9
143,대구,1915-07-31,30.5,26,37.9
143,대구,1915-08-01,29.7,25.2,37.2
143,대구,1915-08-02,28.1,23.5,35.1
143,대구,1915-08-03,26.5,21.1,34.6
143,대구,1915-08-04,27.5,22.8,34
143,대구,1915-08-05,28.3,22.2,39
143,대구,1915-08-06,30.1,23,37.8
143,대구,1915-08-07,29.2,25.4,37.9
143,대구,1915-08-08,28.3,24.5,34.7
143,대구,1915-08-09,27,23.5,33.9
143,대구,1915-08-10,27.2,23.2,33.4
143,대구,1915-08-11,26.4,19.8,34.4
143,대구,1915-08-12,24.3,20.9,29.1
143,대구,1915-08-13,24,20.5,28.2
143,대구,1915-08-14,25.2,22.7,29.7
143,대구,1915-08-15,26.5,22.1,31.9
143,대구,1915-08-16,25.8,24.1,30.2
143,대구,1915-08-17,26.8,23.1,33.2
143,대구,1915-08-18,26.3,21.8,31.5
143,대구,1915-08-19,25.9,23,31.9
143,대구,1915-08-20,26.6,22.2,32.5
143,대구,1915-08-21,25.1,21.6,30.2
143,대구,1915-08-22,24.1,21.3,28.4
143,대구,1915-08-23,25.8,22.9,30.9
143,대구,1915-08-24,23.3,22.7,24.6
143,대구,1915-08-25,27.5,23.1,31.3
143,대구,1915-08-26,25.6,21.3,31.5
143,대구,1915-08-27,25.7,21.8,32.3
143,대구,1915-08-28,23.9,18.6,31.3
143,대구,1915-08-29,23.3,18.1,31.4
143,대구,1915-08-30,21.9,18,28.4
143,대구,1915-08-31,21.7,18,26.4
143,대구,1915-09-01,22.3,19.5,25.8
143,대구,1915-09-02,21.7,19.9,24.9
143,대구,1915-09-03,20.8,18.2,25.6
143,대구,1915-09-04,20.4,16.3,26.6
143,대구,1915-09-05,22.2,18.8,26.7
143,대구,1915-09-06,18.6,18.2,19.9
143,대구,1915-09-07,19,18.2,20.2
143,대구,1915-09-08,17.9,17,18.4
143,대구,1915-09-09,21.2,16.8,26.2
143,대구,1915-09-10,21.1,15.1,27.9
143,대구,1915-09-11,20.7,17.3,27.4
143,대구,1915-09-12,19.5,13.6,26.6
143,대구,1915-09-13,19.2,17.1,22.5
143,대구,1915-09-14,20.9,17.3,25.1
143,대구,1915-09-15,19.2,14,26.2
143,대구,1915-09-16,20,15.4,27.8
143,대구,1915-09-17,21,16.2,28.3
143,대구,1915-09-18,21.9,15.7,29.1
143,대구,1915-09-19,22.6,16,30.1
143,대구,1915-09-20,21.1,20,23.1
143,대구,1915-09-21,21.6,19.6,26.2
143,대구,1915-09-22,20.7,16.8,26.6
143,대구,1915-09-23,20.9,15.7,27.3
143,대구,1915-09-24,21.8,19.6,24.1
143,대구,1915-09-25,21.5,18.5,26.1
143,대구,1915-09-26,20.1,16,26.3
143,대구,1915-09-27,17.7,13.6,24
143,대구,1915-09-28,18,12.1,24.8
143,대구,1915-09-29,18,16.7,19.8
143,대구,1915-09-30,21.6,17.7,28
143,대구,1915-10-01,22.6,18.9,29
143,대구,1915-10-02,22.7,18.1,29.9
143,대구,1915-10-03,19.7,15.3,26.7
143,대구,1915-10-04,20.1,13.9,28.1
143,대구,1915-10-05,21.4,14.9,29.7
143,대구,1915-10-06,21.3,17.8,28.1
143,대구,1915-10-07,19.8,16.6,22.6
143,대구,1915-10-08,18.8,17.3,19.9
143,대구,1915-10-09,19.7,16,26.4
143,대구,1915-10-10,18.5,12.1,26.5
143,대구,1915-10-11,17.8,14.3,23.8
143,대구,1915-10-12,16.3,12.6,23.7
143,대구,1915-10-13,14.1,9.2,21.5
143,대구,1915-10-14,13.7,6.1,23.8
143,대구,1915-10-15,14.9,7.1,24.9
143,대구,1915-10-16,16.2,7.7,25.2
143,대구,1915-10-17,16.5,9.5,25.7
143,대구,1915-10-18,17,9.7,27.3
143,대구,1915-10-19,17.2,10.5,25.7
143,대구,1915-10-20,16.6,14.7,19
143,대구,1915-10-21,13.9,13.3,14.8
143,대구,1915-10-22,15.1,11,19.7
143,대구,1915-10-23,14.9,10.1,20.6
143,대구,1915-10-24,15.8,10.7,21.2
143,대구,1915-10-25,15.6,14.3,16.7
143,대구,1915-10-26,17.1,12.7,23.2
143,대구,1915-10-27,10.3,3.6,15.5
143,대구,1915-10-28,7.2,.8,14.3
143,대구,1915-10-29,8.9,2.9,16.6
143,대구,1915-10-30,11.4,4,19.8
143,대구,1915-10-31,10.6,5.9,17.2
143,대구,1915-11-01,8.5,.8,14.9
143,대구,1915-11-02,12.6,8.1,19.8
143,대구,1915-11-03,11.6,4.3,21.6
143,대구,1915-11-04,10.2,5.1,13.9
143,대구,1915-11-05,13.6,9.1,20.5
143,대구,1915-11-06,13.7,7.8,19.6
143,대구,1915-11-07,12.5,9.9,15.8
143,대구,1915-11-08,13,9.8,16.8
143,대구,1915-11-09,12.1,7.3,16.5
143,대구,1915-11-10,10,2.4,18.8
143,대구,1915-11-11,11.1,6.8,18.4
143,대구,1915-11-12,8.3,3.6,14.1
143,대구,1915-11-13,6.9,2.8,13.8
143,대구,1915-11-14,8,-.2,17.1
143,대구,1915-11-15,10.6,2.4,19.6
143,대구,1915-11-16,12,6.1,17.2
143,대구,1915-11-17,8.5,4.5,12.6
143,대구,1915-11-18,5.1,2.1,11.2
143,대구,1915-11-19,5,1.3,9.6
143,대구,1915-11-20,1.7,-1.9,8
143,대구,1915-11-21,3.3,-3.3,12.1
143,대구,1915-11-22,5.5,-2.8,14
143,대구,1915-11-23,10.7,4.4,16.9
143,대구,1915-11-24,11.2,8.7,14.1
143,대구,1915-11-25,13.5,8.1,19.5
143,대구,1915-11-26,9.6,5.6,16.3
143,대구,1915-11-27,8.5,2.6,15.4
143,대구,1915-11-28,2.6,0,7.1
143,대구,1915-11-29,.3,-3.4,5.6
143,대구,1915-11-30,2.2,-3.1,8.3
143,대구,1915-12-01,4.2,-2,12
143,대구,1915-12-02,4,-2.4,12
143,대구,1915-12-03,6.7,1.5,13.4
143,대구,1915-12-04,1.8,-2.5,8.6
143,대구,1915-12-05,3.5,-3.7,12.4
143,대구,1915-12-06,6.7,-1.7,15.6
143,대구,1915-12-07,4.7,.6,9
143,대구,1915-12-08,5.1,-1.4,10.5
143,대구,1915-12-09,3,-.4,6.6
143,대구,1915-12-10,.9,-3.2,8.1
143,대구,1915-12-11,1.8,-5.1,10.8
143,대구,1915-12-12,4.3,-3.1,11.4
