지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C)
168,여수,1955-06-14,22.3,20,25.8
168,여수,1955-06-15,20.6,19.9,22
168,여수,1955-06-16,20.5,19.3,22.8
168,여수,1955-06-17,20.1,19.2,22.4
168,여수,1955-06-18,20.3,18.9,21.4
168,여수,1955-06-19,21.1,19,25
168,여수,1955-06-20,21,20.2,22.6
168,여수,1955-06-21,20.9,19.9,23.7
168,여수,1955-06-22,21.9,19.4,24.5
168,여수,1955-06-23,21.2,20.4,22.4
168,여수,1955-06-24,21.3,20.7,22.6
168,여수,1955-06-25,22.1,20.5,24.8
168,여수,1955-06-26,22.5,20.7,25.5
168,여수,1955-06-27,22.1,20.4,23.3
168,여수,1955-06-28,21.3,20.9,22.8
168,여수,1955-06-29,20.9,19.6,22.5
168,여수,1955-06-30,22.4,20.1,25.5
168,여수,1955-07-01,22.3,20.3,24.3
168,여수,1955-07-02,23.9,22.5,26.1
168,여수,1955-07-03,23.3,22.4,24.5
168,여수,1955-07-04,20.7,19,23.9
168,여수,1955-07-05,20.3,19,22.7
168,여수,1955-07-06,21.6,20.2,23.8
168,여수,1955-07-07,21.8,20.4,23.9
168,여수,1955-07-08,22.3,21.1,25
168,여수,1955-07-09,23.3,21.1,26.6
168,여수,1955-07-10,24.5,23,25.7
168,여수,1955-07-11,25.1,23.3,26.9
168,여수,1955-07-12,25.9,23.4,28
168,여수,1955-07-13,21.4,19.2,25.7
168,여수,1955-07-14,23.5,19.2,26
168,여수,1955-07-15,25.9,23.9,28.2
168,여수,1955-07-16,25.8,23.1,27.8
168,여수,1955-07-17,25.3,23.6,27.2
168,여수,1955-07-18,23.5,23,25.3
168,여수,1955-07-19,25.4,22.4,29.1
168,여수,1955-07-20,25.8,23.5,29
168,여수,1955-07-21,26.3,23.5,29.8
168,여수,1955-07-22,24.7,23,28.3
168,여수,1955-07-23,25.3,22.1,29.8
168,여수,1955-07-24,25.5,23.7,28.8
168,여수,1955-07-25,25.7,24,28.9
168,여수,1955-07-26,25.5,23.2,28.5
168,여수,1955-07-27,25.3,24.2,27.7
168,여수,1955-07-28,25.9,24,27.7
168,여수,1955-07-29,26.5,25.1,28.6
168,여수,1955-07-30,26.5,24.7,29.7
168,여수,1955-07-31,25.4,24.2,27
168,여수,1955-08-01,26,24.6,28
168,여수,1955-08-02,26,24.7,28.4
168,여수,1955-08-03,27,24.2,30.4
168,여수,1955-08-04,26,23.3,30
168,여수,1955-08-05,25,22.4,28.6
168,여수,1955-08-06,24.9,22,28.2
168,여수,1955-08-07,25.1,22.3,28.5
168,여수,1955-08-08,25.4,22.6,29.2
168,여수,1955-08-09,26.1,24.4,28.8
168,여수,1955-08-10,26,23,29.5
168,여수,1955-08-11,25.5,22.7,29.7
168,여수,1955-08-12,24.7,22.1,29.1
168,여수,1955-08-13,24.5,21.2,28.7
168,여수,1955-08-14,24.8,21.9,28.5
168,여수,1955-08-15,25.5,22,29.3
168,여수,1955-08-16,25.5,22.2,29.1
168,여수,1955-08-17,25.5,23.2,29.3
168,여수,1955-08-18,26,23,29.6
168,여수,1955-08-19,26.2,24.8,29.2
168,여수,1955-08-20,25.4,22.5,27.5
168,여수,1955-08-21,22.8,21.4,25.5
168,여수,1955-08-22,24.2,21.4,26.5
168,여수,1955-08-23,25.1,23.1,27.7
168,여수,1955-08-24,25,23.6,28.6
168,여수,1955-08-25,25.3,23,28.2
168,여수,1955-08-26,24.9,22.6,28.2
168,여수,1955-08-27,26.8,24,29.6
168,여수,1955-08-28,24.5,22.9,25.3
168,여수,1955-08-29,25.5,24.3,28.2
168,여수,1955-08-30,22.6,21,24.6
168,여수,1955-08-31,22.8,20.2,25.6
168,여수,1955-09-01,22.3,19.9,25.6
168,여수,1955-09-02,20.8,18.8,23.8
168,여수,1955-09-03,21,18.3,23.5
168,여수,1955-09-04,22.7,18.8,26
168,여수,1955-09-05,23,21.6,24
168,여수,1955-09-06,23.7,21.9,27.4
168,여수,1955-09-07,23.8,22.5,24.9
168,여수,1955-09-08,23,21.6,24.5
168,여수,1955-09-09,24.4,22.5,27.2
168,여수,1955-09-10,23.8,20.7,28.4
168,여수,1955-09-11,23.1,20.6,26
168,여수,1955-09-12,24.5,21,27.5
168,여수,1955-09-13,25.6,22.9,29.3
168,여수,1955-09-14,20.9,19.8,23.4
168,여수,1955-09-15,22.9,19.9,26.2
168,여수,1955-09-16,23,19,26.7
168,여수,1955-09-17,23.2,21,25.9
168,여수,1955-09-18,22.8,19.4,26.8
168,여수,1955-09-19,20.6,18,24
168,여수,1955-09-20,22.1,20.2,25.8
168,여수,1955-09-21,21.5,18.8,25.2
168,여수,1955-09-22,21.5,18.1,24.1
168,여수,1955-09-23,21.9,18.4,25
168,여수,1955-09-24,20,16.4,23.6
168,여수,1955-09-25,19.8,16.1,23.4
168,여수,1955-09-26,20.7,18.4,23.5
168,여수,1955-09-27,21.4,19.1,24.2
168,여수,1955-09-28,21.5,18.5,25.4
168,여수,1955-09-29,20,17,21.5
168,여수,1955-09-30,22.5,20.1,25.3
168,여수,1955-10-01,21.8,19.7,25.2
168,여수,1955-10-02,21.6,17.4,26.1
168,여수,1955-10-03,20.5,18,23.5
168,여수,1955-10-04,20.5,16.9,25.3
168,여수,1955-10-05,20.2,18.2,22.9
168,여수,1955-10-06,17.1,16,18.4
168,여수,1955-10-07,13.8,9.6,16.9
168,여수,1955-10-08,12.3,7.5,17.1
168,여수,1955-10-09,15,11.2,18.5
168,여수,1955-10-10,16,13.1,19.1
168,여수,1955-10-11,15.8,12.7,20.1
168,여수,1955-10-12,16.5,12.5,20.5
168,여수,1955-10-13,16.7,13.6,18.9
168,여수,1955-10-14,17.3,14.2,20.6
168,여수,1955-10-15,15.7,13.2,19
168,여수,1955-10-16,16.2,12.7,20.5
168,여수,1955-10-17,15.5,13.8,16.9
168,여수,1955-10-18,14.7,12.2,18.6
168,여수,1955-10-19,14,10.1,18.1
168,여수,1955-10-20,13.8,11,19.1
168,여수,1955-10-21,12.2,9.2,16.8
168,여수,1955-10-22,11.6,7.7,16.2
168,여수,1955-10-23,13.8,9.5,18.5
168,여수,1955-10-24,15.5,11.7,20
168,여수,1955-10-25,17.3,14.3,20.4
168,여수,1955-10-26,17,15,21.2
168,여수,1955-10-27,16.8,14.1,19.2
168,여수,1955-10-28,15.7,14.7,17.5
168,여수,1955-10-29,15.2,12.7,19.6
168,여수,1955-10-30,10,7.1,14.5
168,여수,1955-10-31,10.2,5.5,15.4
168,여수,1955-11-01,12.6,8.7,16.8
168,여수,1955-11-02,11.6,7.9,16.3
168,여수,1955-11-03,10.2,6.9,14.8
168,여수,1955-11-04,13.4,9.4,17.1
168,여수,1955-11-05,11.6,6.9,16
168,여수,1955-11-06,5.9,4.1,9.2
168,여수,1955-11-07,4.8,3.2,10.8
168,여수,1955-11-08,5.5,2.5,8.9
168,여수,1955-11-09,6.4,4.1,9.7
168,여수,1955-11-10,8,3.1,13.3
168,여수,1955-11-11,9.5,5.3,14.5
168,여수,1955-11-12,11.1,6.6,16.3
168,여수,1955-11-13,13,9.1,17.8
168,여수,1955-11-14,14.7,10.2,18.2
168,여수,1955-11-15,14,8.9,19
168,여수,1955-11-16,5.1,1.8,9.1
168,여수,1955-11-17,4.9,.9,8.8
168,여수,1955-11-18,8.2,4.6,12.1
168,여수,1955-11-19,9.3,5.6,12.5
168,여수,1955-11-20,10.9,8.3,12.4
168,여수,1955-11-21,11.4,9.5,14.4
168,여수,1955-11-22,9.8,7.7,13.7
168,여수,1955-11-23,7.7,4.9,11.5
168,여수,1955-11-24,7.9,3.9,12.7
168,여수,1955-11-25,9.1,5.7,12.8
168,여수,1955-11-26,11,7.7,13.1
168,여수,1955-11-27,13,10.1,17.5
168,여수,1955-11-28,8.8,5.3,11.5
168,여수,1955-11-29,8.3,4.5,11.3
168,여수,1955-11-30,7.6,5.6,11.2
168,여수,1955-12-01,6.3,3.3,9.2
168,여수,1955-12-02,8,4.2,13.2
168,여수,1955-12-03,7.4,3.5,12.3
168,여수,1955-12-04,9,5.1,14.1
168,여수,1955-12-05,11.4,6.2,15.7
168,여수,1955-12-06,6.1,3.9,10.2
168,여수,1955-12-07,5.4,2.4,9.3
168,여수,1955-12-08,4.7,3,7.4
168,여수,1955-12-09,5,1.5,9.3
168,여수,1955-12-10,6.6,1.9,11.3
168,여수,1955-12-11,8.8,4.8,14.1
168,여수,1955-12-12,9.2,7,13.7
168,여수,1955-12-13,10.6,7,14.5
168,여수,1955-12-14,10.4,6.1,15.1
168,여수,1955-12-15,7.8,1.9,11.8
168,여수,1955-12-16,1.8,-1.4,4.8
168,여수,1955-12-17,.6,-2.3,4.4
168,여수,1955-12-18,2.8,-1.4,7.6
168,여수,1955-12-19,7.4,1.9,12.6
168,여수,1955-12-20,7.7,4.8,10.2
168,여수,1955-12-21,3,.3,5.3
168,여수,1955-12-22,-.7,-3.3,3.4
168,여수,1955-12-23,1,-2.7,4.7
168,여수,1955-12-24,6.3,2.1,10.8
168,여수,1955-12-25,6,3.2,9.9
168,여수,1955-12-26,7.7,4.8,9.9
168,여수,1955-12-27,9.5,7.5,14.2
168,여수,1955-12-28,7.3,4,10.1
168,여수,1955-12-29,9,3.2,14.8
168,여수,1955-12-30,2.1,-.7,5.2
168,여수,1955-12-31,.5,-1.1,2.2
168,여수,1956-01-01,.5,-1.6,4.2
168,여수,1956-01-02,1.6,-2.7,6
168,여수,1956-01-03,5.8,2,7.9
168,여수,1956-01-04,7.9,5.5,11.8
168,여수,1956-01-05,6.8,4.5,10.1
168,여수,1956-01-06,3.2,-.5,6
168,여수,1956-01-07,-3.8,-7.2,-.1
168,여수,1956-01-08,-4.6,-7.7,-.4
168,여수,1956-01-09,-3.6,-8.5,.3
168,여수,1956-01-10,-.7,-5.8,3.3
168,여수,1956-01-11,.7,-1.2,4.6
168,여수,1956-01-12,2.4,-2.8,7.1
168,여수,1956-01-13,3.9,.8,7.5
168,여수,1956-01-14,1.8,-1.4,5.6
168,여수,1956-01-15,3.3,-1.6,9.1
168,여수,1956-01-16,2.2,-2.2,7.6
168,여수,1956-01-17,4.9,.2,8.6
168,여수,1956-01-18,6.4,2.9,8.8
168,여수,1956-01-19,3.5,.3,7.4
168,여수,1956-01-20,5.5,3.1,7.6
168,여수,1956-01-21,5.2,3.6,7.4
168,여수,1956-01-22,1.7,-1.3,4
168,여수,1956-01-23,-2.7,-5.4,-.4
168,여수,1956-01-24,-1.1,-4.9,2.1
168,여수,1956-01-25,-2.2,-4.5,-.1
168,여수,1956-01-26,-.5,-5,4.2
168,여수,1956-01-27,2.9,-1.4,6.8
168,여수,1956-01-28,1.3,-1.3,5.2
168,여수,1956-01-29,2.9,-2.4,7.9
168,여수,1956-01-30,8.1,3.6,12.7
168,여수,1956-01-31,5.9,1.7,11.4
168,여수,1956-02-01,-.2,-2.8,2.9
168,여수,1956-02-02,2,-2.5,6.8
168,여수,1956-02-03,2.6,-.6,6.3
168,여수,1956-02-04,6.1,3.1,10.5
168,여수,1956-02-05,4.6,1.4,9.3
168,여수,1956-02-06,6.3,1,11.4
168,여수,1956-02-07,5.8,1.9,9.5
168,여수,1956-02-08,5.1,1.1,8.8
168,여수,1956-02-09,-1.6,-3.7,1.7
168,여수,1956-02-10,-2.5,-4.5,.9
168,여수,1956-02-11,-1.5,-4.9,1.8
168,여수,1956-02-12,-.4,-4.3,4.3
168,여수,1956-02-13,2.1,-1.4,6.3
168,여수,1956-02-14,3.1,-.8,7.2
168,여수,1956-02-15,6.1,1.2,11.6
168,여수,1956-02-16,-3.2,-5.6,1.2
168,여수,1956-02-17,-3.9,-6.7,-1.1
168,여수,1956-02-18,-2.7,-5.6,2.8
168,여수,1956-02-19,-.5,-5.3,4.2
168,여수,1956-02-20,-.4,-2.9,3.5
168,여수,1956-02-21,-1.8,-5,1.6
168,여수,1956-02-22,-.8,-5.7,3.2
168,여수,1956-02-23,2.8,-.7,8.2
168,여수,1956-02-24,1.2,-3.1,6.4
168,여수,1956-02-25,4,-.9,8.1
168,여수,1956-02-26,4.6,3,6.5
168,여수,1956-02-27,6.3,2.8,8.8
168,여수,1956-02-28,1.8,-1.3,5.5
168,여수,1956-02-29,.3,-1.4,2.9
168,여수,1956-03-01,1.6,-1.9,5.9
168,여수,1956-03-02,1.5,-1.7,5
168,여수,1956-03-03,2.2,.1,3.8
168,여수,1956-03-04,5,1.6,9.2
168,여수,1956-03-05,6.3,3,9.5
168,여수,1956-03-06,4.7,3.4,6.3
168,여수,1956-03-07,.9,-1.8,3.9
168,여수,1956-03-08,-.3,-2.9,4.2
168,여수,1956-03-09,1,-3.3,6.7
168,여수,1956-03-10,2.1,-1.2,6.6
168,여수,1956-03-11,2.4,-3.8,9.4
168,여수,1956-03-12,-.9,-5,3.9
168,여수,1956-03-13,3.4,-2.2,8.6
168,여수,1956-03-14,8.8,4,12.4
168,여수,1956-03-15,13,10.2,16.1
168,여수,1956-03-16,11.6,7.6,16.1
168,여수,1956-03-17,9,6.6,12.6
168,여수,1956-03-18,9.7,8.2,12.2
168,여수,1956-03-19,6.8,3.7,9.4
168,여수,1956-03-20,4.9,1.7,8.4
168,여수,1956-03-21,8.5,4.1,11.9
168,여수,1956-03-22,10.8,9.5,12.2
168,여수,1956-03-23,12.5,11,14.2
168,여수,1956-03-24,11,9.8,12.8
168,여수,1956-03-25,8.1,5.5,10.4
168,여수,1956-03-26,6.4,4.9,8
168,여수,1956-03-27,8,5,11
168,여수,1956-03-28,8.9,6.1,12.8
168,여수,1956-03-29,10.9,9,14.2
168,여수,1956-03-30,12.2,9.5,15.5
168,여수,1956-03-31,9.5,7.2,11
168,여수,1956-04-01,7.5,4.9,9.6
168,여수,1956-04-02,6.5,4.5,8.9
168,여수,1956-04-03,6.2,4.3,8.5
168,여수,1956-04-04,9,4,13.2
168,여수,1956-04-05,9.4,6.3,12.9
168,여수,1956-04-06,9.7,6.8,12.8
168,여수,1956-04-07,8.8,6.6,9.9
168,여수,1956-04-08,6.8,5.1,7.5
168,여수,1956-04-09,8.9,5.4,12.5
168,여수,1956-04-10,11.3,7.6,15
168,여수,1956-04-11,12.1,8.1,16
168,여수,1956-04-12,12.9,9.6,16.8
168,여수,1956-04-13,13.6,10.4,18.2
168,여수,1956-04-14,14.2,10.4,18.5
168,여수,1956-04-15,15.2,12.3,19.9
168,여수,1956-04-16,16.8,12.6,20.2
168,여수,1956-04-17,12.5,8.7,17.3
168,여수,1956-04-18,14.1,10.2,17.9
168,여수,1956-04-19,11.6,10.3,14.2
168,여수,1956-04-20,14.1,9.8,18.7
168,여수,1956-04-21,13.9,10.4,18
168,여수,1956-04-22,14.3,12.1,18.2
168,여수,1956-04-23,14.8,9.8,18.5
168,여수,1956-04-24,11.9,7.6,16.5
168,여수,1956-04-25,10.6,8.1,13.7
168,여수,1956-04-26,14.3,11.7,18.7
168,여수,1956-04-27,11.5,8.8,16
168,여수,1956-04-28,10.3,6.9,15.2
168,여수,1956-04-29,10.7,7.5,14.7
168,여수,1956-04-30,13.5,9.4,17
168,여수,1956-05-01,13.6,12.6,14.8
168,여수,1956-05-02,14.4,9.4,19.7
168,여수,1956-05-03,14.7,11.9,18.1
168,여수,1956-05-04,15.1,10.9,20.7
168,여수,1956-05-05,13.6,9.8,16.4
168,여수,1956-05-06,15,10.2,19.4
168,여수,1956-05-07,13.2,11,15
168,여수,1956-05-08,14.3,10.9,18.1
168,여수,1956-05-09,15.7,11.6,21
168,여수,1956-05-10,14.1,12.8,17
168,여수,1956-05-11,13.7,11.3,17.7
168,여수,1956-05-12,14.4,10.3,18.9
168,여수,1956-05-13,15.3,13.2,19.4
168,여수,1956-05-14,16.6,12.2,22
168,여수,1956-05-15,14.8,12.6,17.3
168,여수,1956-05-16,18.6,11.8,23.6
168,여수,1956-05-17,18.5,14.4,22.5
168,여수,1956-05-18,17.8,15.1,21.9
168,여수,1956-05-19,18.6,13.5,23.5
168,여수,1956-05-20,18.1,14.6,22.6
168,여수,1956-05-21,17.6,14.8,20.5
168,여수,1956-05-22,16.8,15.9,17.8
168,여수,1956-05-23,16.9,15.2,18.4
168,여수,1956-05-24,16.4,14.8,19.4
168,여수,1956-05-25,16.5,13.2,19.3
168,여수,1956-05-26,16.9,13.2,21
168,여수,1956-05-27,18.2,15.6,23.2
168,여수,1956-05-28,20.4,15.1,26.5
168,여수,1956-05-29,16.3,15,19
168,여수,1956-05-30,17.1,15.4,19.3
168,여수,1956-05-31,17.9,15.4,21.5
168,여수,1956-06-01,17.8,16.4,20.6
168,여수,1956-06-02,19.8,16.8,23.4
168,여수,1956-06-03,18.1,16.6,21.5
168,여수,1956-06-04,19.4,17,22.6
168,여수,1956-06-05,20.2,17.8,23.1
168,여수,1956-06-06,20.4,17.8,24
168,여수,1956-06-07,17.4,16.2,20.4
168,여수,1956-06-08,21.1,18,25.1
168,여수,1956-06-09,20.3,17.7,23
168,여수,1956-06-10,19.1,16.9,22.1
168,여수,1956-06-11,19.1,16.5,21.8
168,여수,1956-06-12,18.2,15.7,20.8
168,여수,1956-06-13,19.4,15.9,23.7
168,여수,1956-06-14,21.4,17.8,23.6
168,여수,1956-06-15,21.2,18.3,25.8
168,여수,1956-06-16,19.8,16.6,22.8
168,여수,1956-06-17,19.6,18.2,22.1
168,여수,1956-06-18,19.4,17.3,22.9
168,여수,1956-06-19,20.4,18.6,22.9
168,여수,1956-06-20,20.8,19.9,22.9
168,여수,1956-06-21,22.2,20.1,26
168,여수,1956-06-22,20.8,20.3,22.2
168,여수,1956-06-23,20.8,16.4,23
168,여수,1956-06-24,16.9,15.4,19
168,여수,1956-06-25,17.8,16.2,20.8
168,여수,1956-06-26,19.6,15.7,23
168,여수,1956-06-27,18.9,17,23.6
168,여수,1956-06-28,18.6,17.2,20.6
168,여수,1956-06-29,18.7,17.2,19.6
168,여수,1956-06-30,19.2,18.5,20.5
168,여수,1956-07-01,19.3,17.9,21.5
168,여수,1956-07-02,18.9,17.7,20.2
168,여수,1956-07-03,18.4,17.2,19.1
168,여수,1956-07-04,19.8,18.1,22.6
168,여수,1956-07-05,20,18,22
168,여수,1956-07-06,22.8,21,25.1
168,여수,1956-07-07,24.2,20.5,29.1
168,여수,1956-07-08,20.6,19.9,22.9
168,여수,1956-07-09,20.4,19.7,21
168,여수,1956-07-10,21,19.5,23.1
168,여수,1956-07-11,23.4,21.3,27
168,여수,1956-07-12,23.7,21.2,27.9
168,여수,1956-07-13,24.7,22.7,26.9
168,여수,1956-07-14,24.9,23.3,27.7
168,여수,1956-07-15,25.8,23.8,28.2
168,여수,1956-07-16,25,23.5,27.3
168,여수,1956-07-17,22.5,21.4,25.2
168,여수,1956-07-18,22.1,20.7,23.5
168,여수,1956-07-19,25.3,22.1,28
168,여수,1956-07-20,25,24,27.6
168,여수,1956-07-21,26.6,24.4,30.1
168,여수,1956-07-22,26.2,24.9,29.4
168,여수,1956-07-23,26.2,24.6,29.4
168,여수,1956-07-24,26.2,24.5,29
168,여수,1956-07-25,26.2,24.1,29.9
168,여수,1956-07-26,27.5,25.5,30.4
168,여수,1956-07-27,26.7,25.4,29.9
168,여수,1956-07-28,27.7,25.4,30.1
168,여수,1956-07-29,28,25,31.8
168,여수,1956-07-30,28,25.1,31.7
168,여수,1956-07-31,28.2,26.1,31.2
168,여수,1956-08-01,28.5,26.1,31.5
168,여수,1956-08-02,28.2,27,30.5
168,여수,1956-08-03,26.8,22.9,29.7
168,여수,1956-08-04,27.4,25.1,30.8
168,여수,1956-08-05,27.6,26.3,31.1
168,여수,1956-08-06,27.5,25,32.7
168,여수,1956-08-07,26.2,24.2,29.3
168,여수,1956-08-08,27,24.8,30.1
168,여수,1956-08-09,26.9,24.6,30.7
168,여수,1956-08-10,26.1,24,29.9
168,여수,1956-08-11,26.3,23.7,29.7
168,여수,1956-08-12,26.6,24,30.4
168,여수,1956-08-13,26.6,24.3,30.7
168,여수,1956-08-14,25.6,23.7,28.5
168,여수,1956-08-15,25.6,22.8,29.1
168,여수,1956-08-16,24.7,22.2,26
168,여수,1956-08-17,25.5,21.7,29.7
168,여수,1956-08-18,20.4,18,23.3
168,여수,1956-08-19,21.5,18.1,25
168,여수,1956-08-20,20.7,20.1,22.8
168,여수,1956-08-21,20.7,19.1,23
168,여수,1956-08-22,23.3,21,25.9
168,여수,1956-08-23,19.7,18.5,22.5
168,여수,1956-08-24,21.4,18.8,24.4
168,여수,1956-08-25,22.3,19.1,26.2
168,여수,1956-08-26,20.7,17.1,24.3
168,여수,1956-08-27,19.3,17.5,20.6
168,여수,1956-08-28,19.9,18.8,20.6
168,여수,1956-08-29,20,18.8,20.9
168,여수,1956-08-30,21.6,18.6,23.1
168,여수,1956-08-31,23.1,20.6,25.7
168,여수,1956-09-01,24,22.3,26.4
168,여수,1956-09-02,25.2,23,28.7
168,여수,1956-09-03,25.7,22.6,29.1
168,여수,1956-09-04,25.8,24.1,28.6
168,여수,1956-09-05,26,24.5,28
168,여수,1956-09-06,24.3,21.4,27.3
168,여수,1956-09-07,23.4,20.5,26.1
168,여수,1956-09-08,21.6,20.5,23.6
168,여수,1956-09-09,23.4,21.5,25.9
168,여수,1956-09-10,22.5,20.2,25.7
168,여수,1956-09-11,22.7,19.7,26.5
168,여수,1956-09-12,21.4,19.8,24.9
168,여수,1956-09-13,21.2,19.4,24.1
168,여수,1956-09-14,21.3,18.3,23.9
168,여수,1956-09-15,19.6,16.1,21.1
168,여수,1956-09-16,19.2,16,20.6
168,여수,1956-09-17,20.8,18.6,22.4
168,여수,1956-09-18,21.3,19.2,23.5
168,여수,1956-09-19,16.6,14.4,20.1
168,여수,1956-09-20,19.6,16.8,21.2
168,여수,1956-09-21,20.2,19,20.8
168,여수,1956-09-22,20.8,19.2,23.7
168,여수,1956-09-23,20.8,18.9,23.7
168,여수,1956-09-24,21.5,18.5,24.3
168,여수,1956-09-25,19.8,17.8,22
168,여수,1956-09-26,15.7,13.1,20.1
168,여수,1956-09-27,15.5,11.6,21.5
168,여수,1956-09-28,17.1,12.7,20.6
168,여수,1956-09-29,18.5,14.6,23.5
168,여수,1956-09-30,19.1,16.1,22.4
168,여수,1956-10-01,19.3,17.5,22.3
168,여수,1956-10-02,19.3,15.8,23.8
168,여수,1956-10-03,16.4,11.6,21.1
168,여수,1956-10-04,19.6,16.2,24.2
168,여수,1956-10-05,19.3,17.2,22.4
168,여수,1956-10-06,19.7,16.8,23.6
168,여수,1956-10-07,19.4,17.3,22.2
168,여수,1956-10-08,20,17.8,22.8
168,여수,1956-10-09,20.4,16.4,25.2
168,여수,1956-10-10,18,14.5,20.9
168,여수,1956-10-11,13.6,9.2,15.7
168,여수,1956-10-12,12.9,8.5,17.3
168,여수,1956-10-13,15.2,11,20.1
168,여수,1956-10-14,16.6,12.4,21.4
168,여수,1956-10-15,15.4,13.3,18.6
168,여수,1956-10-16,14.7,12.2,16.5
168,여수,1956-10-17,16.3,13.2,19.9
168,여수,1956-10-18,18,15.3,22.2
168,여수,1956-10-19,13.5,8.4,16.7
168,여수,1956-10-20,11.5,6.9,16.3
168,여수,1956-10-21,13.9,10.9,16.6
168,여수,1956-10-22,17.4,12.6,21.7
168,여수,1956-10-23,17.6,15.1,21.4
168,여수,1956-10-24,13.9,9.8,18.5
168,여수,1956-10-25,13.3,8.3,17.5
168,여수,1956-10-26,14.5,11.3,18.4
168,여수,1956-10-27,14.8,11.7,18.2
168,여수,1956-10-28,16,13.8,18.9
168,여수,1956-10-29,17.2,14,19.8
168,여수,1956-10-30,17.1,11.9,19.6
168,여수,1956-10-31,12.2,10.2,14.9
168,여수,1956-11-01,14,9.8,18.8
168,여수,1956-11-02,14.2,10.4,18.3
168,여수,1956-11-03,15.4,11.7,19.9
168,여수,1956-11-04,13.1,9.4,16.6
168,여수,1956-11-05,12.9,9.3,17.8
168,여수,1956-11-06,9.4,7.2,13.3
168,여수,1956-11-07,9.6,5.8,13.5
168,여수,1956-11-08,11.9,7.6,16
168,여수,1956-11-09,13.2,10.7,15.2
168,여수,1956-11-10,11.7,9.8,13.3
168,여수,1956-11-11,12.3,7.2,17.1
168,여수,1956-11-12,7,4.9,10.4
168,여수,1956-11-13,10.7,6.9,14
168,여수,1956-11-14,12.7,7.5,16.9
168,여수,1956-11-15,3.8,1.9,7.5
168,여수,1956-11-16,1.3,-1,4.6
168,여수,1956-11-17,4.2,-1.5,9
168,여수,1956-11-18,8.6,4.2,12.7
168,여수,1956-11-19,8.7,5.7,13.7
168,여수,1956-11-20,7.6,4.2,11.3
168,여수,1956-11-21,8.9,5.2,11.7
168,여수,1956-11-22,8.1,3,12.4
168,여수,1956-11-23,3.4,1.6,6
168,여수,1956-11-24,2.4,.2,5.3
168,여수,1956-11-25,3.6,-.7,7.2
168,여수,1956-11-26,7,2.5,10.9
168,여수,1956-11-27,4.2,1.7,7.9
168,여수,1956-11-28,3.3,-.6,7.4
168,여수,1956-11-29,2.5,-1.2,7.8
168,여수,1956-11-30,.9,-2,4.5
168,여수,1956-12-01,3.6,-1.6,8.9
168,여수,1956-12-02,7.2,4.1,11.3
168,여수,1956-12-03,8.2,3.3,12.1
168,여수,1956-12-04,7.3,-.4,12.6
168,여수,1956-12-05,-.3,-1.8,2
168,여수,1956-12-06,4.8,-2,9.3
168,여수,1956-12-07,4.8,.6,8.7
168,여수,1956-12-08,-1.2,-3,.8
168,여수,1956-12-09,-3.3,-6.1,-.2
168,여수,1956-12-10,-3.7,-6.5,-.5
168,여수,1956-12-11,0,-5.7,3.4
168,여수,1956-12-12,2.6,-1.6,6.8
168,여수,1956-12-13,.8,-2,6
168,여수,1956-12-14,-2.1,-4.5,.5
168,여수,1956-12-15,-2.2,-4.8,1.3
168,여수,1956-12-16,.7,-3.7,4.2
168,여수,1956-12-17,1.8,-.2,5.1
168,여수,1956-12-18,.3,-2,3.8
168,여수,1956-12-19,.7,-1.9,4
168,여수,1956-12-20,1,-2.4,4.9
168,여수,1956-12-21,-1,-5.2,1.1
168,여수,1956-12-22,-3.7,-6.2,.1
168,여수,1956-12-23,-3.4,-5.9,-.4
168,여수,1956-12-24,-1.6,-5.1,2.9
168,여수,1956-12-25,-.8,-5.1,2.8
168,여수,1956-12-26,2.5,-.6,5.8
168,여수,1956-12-27,2.3,-.4,5.4
168,여수,1956-12-28,4.3,1.3,5.8
168,여수,1956-12-29,5.9,3.6,8.3
168,여수,1956-12-30,7.3,5,8.5
168,여수,1956-12-31,7.3,5.9,10
168,여수,1957-01-01,6.5,3.9,8.4
168,여수,1957-01-02,8.1,6,10.7
168,여수,1957-01-03,6.3,3.8,7.9
168,여수,1957-01-04,4.3,1.7,8.5
168,여수,1957-01-05,2.1,-.9,6.3
168,여수,1957-01-06,-.7,-4.3,2
168,여수,1957-01-07,-2.9,-6.4,.7
168,여수,1957-01-08,-.2,-4.6,3.9
168,여수,1957-01-09,3.6,1.2,5.2
168,여수,1957-01-10,8.3,3.9,11.4
168,여수,1957-01-11,4.1,2.1,6.7
168,여수,1957-01-12,.5,-3,4
168,여수,1957-01-13,2.2,-1.3,4.6
168,여수,1957-01-14,4.7,2.1,7.9
168,여수,1957-01-15,2.2,-.4,4.9
168,여수,1957-01-16,2.4,-1.8,6.1
168,여수,1957-01-17,1.8,-.5,5.3
168,여수,1957-01-18,.7,-1.6,3.5
168,여수,1957-01-19,-.4,-2.7,2.7
168,여수,1957-01-20,.6,-2,4
168,여수,1957-01-21,-1.2,-3.6,2.6
168,여수,1957-01-22,-.8,-4.8,4.3
168,여수,1957-01-23,1.2,-2.1,4.9
168,여수,1957-01-24,2.9,-1.5,8.1
168,여수,1957-01-25,4.8,.9,8.7
168,여수,1957-01-26,7.8,4.1,12.6
168,여수,1957-01-27,4.7,2.4,8.6
